superkingdom,kingdom,phylum,order,family,genus,species,subspecies,symptoms/diseases,antibiotics,comments
Bacteria,NA,Firmicutes,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sinensis,NA,"Bacteraemia, endocarditis, wound infection","β‎-Lactams, macrolides",Human oral streptococci including taxa sometimes known as the ‘viridans streptococci’
Bacteria,NA,Firmicutes,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus sobrinus,NA,"Dental caries, endocarditis",β‎-Lactams,From the tooth-surface flora of humans and mammals
Bacteria,NA,Firmicutes,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus suis,NA,Meningitis,β‎-Lactams,Associated with pig contact
Bacteria,NA,Firmicutes,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus urinalis,NA,"Pharyngitis, bacteraemia, pyogenic infection, necrotizing infection, septic arthritis, UTI, glomerulonephritis, meningitis","β‎-Lactams, macrolides","S. pyogenes (Lancefield group A), S. agalactiae (group B), and S. dysgalactiae equisimilis (groups C and G) are commensals and pathogens of humans. S. iniae is from fish. Others are from mammals"
Bacteria,NA,Firmicutes,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus vestibularis,NA,"Bacteraemia, endocarditis, wound infection","β‎-Lactams, macrolides",Human oral streptococci including taxa sometimes known as the ‘viridans streptococci’
Bacteria,NA,Firmicutes,NA,NA,NA,Bacteroides coagulans,NA,"Abscesses, bacteraemia, bite infections, wound infections, chronic otitis media, pelvic inflammatory disease, neonatal sepsis","Ureidopenicillins, carbapenems, metronidazole","Resistance to metronidazole and β‎-lactams has been reported. Many species previously classified as Bacteroides have been transferred to other genera: see Alistipes, Anaerorhabdus, Campylobacter, Dialister Mitsuokella, Parabacteroides, Prevotella, Porphyromonas, and Tannerella"
Bacteria,NA,Firmicutes,Selenomonadales,Selenomonadaceae,Centipeda,Centipeda periodontii,NA,Periodontitis,,Role as pathogen unclear. Shown to inhibit lymphocytes
Bacteria,NA,Firmicutes,Selenomonadales,Selenomonadaceae,Mitsuokella,Mitsuokella multacida,NA,,,Role as human pathogen poorly defined
Bacteria,NA,Firmicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas artemidis,NA,"Bacteraemia, lung abscess","Clindamycin, chloramphenicol, metronidazole",Malignancy and alcohol abuse reported as risk factors for infection
Bacteria,NA,Firmicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas dianae,NA,"Bacteraemia, lung abscess","Clindamycin, chloramphenicol, metronidazole",Malignancy and alcohol abuse reported as risk factors for infection
Bacteria,NA,Firmicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas flueggei,NA,"Bacteraemia, lung abscess","Clindamycin, chloramphenicol, metronidazole",Malignancy and alcohol abuse reported as risk factors for infection
Bacteria,NA,Firmicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas infelix,NA,"Bacteraemia, lung abscess","Clindamycin, chloramphenicol, metronidazole",Malignancy and alcohol abuse reported as risk factors for infection
Bacteria,NA,Firmicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas noxia,NA,"Bacteraemia, lung abscess","Clindamycin, chloramphenicol, metronidazole",Malignancy and alcohol abuse reported as risk factors for infection
Bacteria,NA,Firmicutes,Selenomonadales,Selenomonadaceae,Selenomonas,Selenomonas sputigena,NA,"Bacteraemia, lung abscess","Clindamycin, chloramphenicol, metronidazole",Malignancy and alcohol abuse reported as risk factors for infection
Bacteria,NA,Firmicutes,Tissierellales,Peptoniphilaceae,Anaerococcus,Anaerococcus hydrogenalis,NA,"Mixed anaerobic infections, abscesses","β‎-Lactams, metronidazole",
Bacteria,NA,Firmicutes,Tissierellales,Peptoniphilaceae,Anaerococcus,Anaerococcus lactolyticus,NA,"Mixed anaerobic infections, abscesses","β‎-Lactams, metronidazole",
Bacteria,NA,Firmicutes,Tissierellales,Peptoniphilaceae,Anaerococcus,Anaerococcus octavius,NA,"Mixed anaerobic infections, abscesses","β‎-Lactams, metronidazole",
Bacteria,NA,Firmicutes,Tissierellales,Peptoniphilaceae,Anaerococcus,Anaerococcus prevotii,NA,"Mixed anaerobic infections, abscesses","β‎-Lactams, metronidazole",
Bacteria,NA,Firmicutes,Tissierellales,Peptoniphilaceae,Anaerococcus,Anaerococcus tetradius,NA,"Mixed anaerobic infections, abscesses","β‎-Lactams, metronidazole",
Bacteria,NA,Firmicutes,Tissierellales,Peptoniphilaceae,Anaerococcus,Anaerococcus vaginalis,NA,"Mixed anaerobic infections, abscesses","β‎-Lactams, metronidazole",
Bacteria,NA,Firmicutes,Tissierellales,Peptoniphilaceae,Finegoldia,Finegoldia magna,NA,,,
Bacteria,NA,Firmicutes,Tissierellales,Peptoniphilaceae,Helcococcus,Helcococcus kunzii,NA,"Sebaceous cyst infection, breast abscess, wound infection","Penicillins, vancomycin",From skin flora. The name H. pyogenica does not have standing in nomenclature
Bacteria,NA,Firmicutes,Tissierellales,Peptoniphilaceae,Helcococcus,Helcococcus pyogenes,NA,"Sebaceous cyst infection, breast abscess, wound infection","Penicillins, vancomycin",From skin flora. The name H. pyogenica does not have standing in nomenclature
Bacteria,NA,Firmicutes,Tissierellales,Peptoniphilaceae,Helcococcus,Helcococcus sueciensis,NA,"Sebaceous cyst infection, breast abscess, wound infection","Penicillins, vancomycin",From skin flora. The name H. pyogenica does not have standing in nomenclature
Bacteria,NA,Firmicutes,Tissierellales,Peptoniphilaceae,Parvimonas,Parvimonas micra,NA,,,
Bacteria,NA,Firmicutes,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus asaccharolyticus,NA,"Mixed anaerobic infections, abscesses","β‎-Lactams, metronidazole, chloramphenicol",
Bacteria,NA,Firmicutes,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus harei,NA,"Mixed anaerobic infections, abscesses","β‎-Lactams, metronidazole, chloramphenicol",
Bacteria,NA,Firmicutes,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus indolicus,NA,"Mixed anaerobic infections, abscesses","β‎-Lactams, metronidazole, chloramphenicol",
Bacteria,NA,Firmicutes,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus ivorii,NA,"Mixed anaerobic infections, abscesses","β‎-Lactams, metronidazole, chloramphenicol",
Bacteria,NA,Firmicutes,Tissierellales,Peptoniphilaceae,Peptoniphilus,Peptoniphilus lacrimalis,NA,"Mixed anaerobic infections, abscesses","β‎-Lactams, metronidazole, chloramphenicol",
Bacteria,NA,Firmicutes,Tissierellales,Tissierellaceae,Tissierella,Tissierella praeacuta,NA,Bacteraemia,Metronidazole,
Bacteria,NA,Firmicutes,Veillonellales,Veillonellaceae,Anaeroglobus,Anaeroglobus geminatus,NA,From postoperative collection,,Role as pathogen uncertain
Bacteria,NA,Firmicutes,Veillonellales,Veillonellaceae,Dialister,Dialister invisus,NA,"Periodontitis, endodontic infection, bacteraemia",,
Bacteria,NA,Firmicutes,Veillonellales,Veillonellaceae,Dialister,Dialister micraerophilus,NA,"Periodontitis, endodontic infection, bacteraemia",,
Bacteria,NA,Firmicutes,Veillonellales,Veillonellaceae,Dialister,Dialister pneumosintes,NA,"Periodontitis, endodontic infection, bacteraemia",,
Bacteria,NA,Firmicutes,Veillonellales,Veillonellaceae,Dialister,Dialister propionicifaciens,NA,"Periodontitis, endodontic infection, bacteraemia",,
Bacteria,NA,Firmicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera elsdenii,NA,"Endocarditis, abscess",Metronidazole,
Bacteria,NA,Firmicutes,Veillonellales,Veillonellaceae,Megasphaera,Megasphaera micronuciformis,NA,"Endocarditis, abscess",Metronidazole,
Bacteria,NA,Firmicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella atypica,NA,"Abscesses, bacteraemia",Metronidazole,
Bacteria,NA,Firmicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella dispar,NA,"Abscesses, bacteraemia",Metronidazole,
Bacteria,NA,Firmicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella montpellierensis,NA,"Abscesses, bacteraemia",Metronidazole,
Bacteria,NA,Firmicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella parvula,NA,"Abscesses, bacteraemia",Metronidazole,
Bacteria,NA,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium gonidiaformans,NA,"Abscesses, bacteraemia, periodontitis, endocarditis, necrobacillosis","Metronidazole, penicillins, carbapenems, cephalosporins",
Bacteria,NA,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium mortiferum,NA,"Abscesses, bacteraemia, periodontitis, endocarditis, necrobacillosis","Metronidazole, penicillins, carbapenems, cephalosporins",
Bacteria,NA,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium naviforme,NA,"Abscesses, bacteraemia, periodontitis, endocarditis, necrobacillosis","Metronidazole, penicillins, carbapenems, cephalosporins",
Bacteria,NA,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium necrogenes,NA,"Abscesses, bacteraemia, periodontitis, endocarditis, necrobacillosis","Metronidazole, penicillins, carbapenems, cephalosporins",
Bacteria,NA,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium necrophorum,Fusobacterium necrophorum subsp. funduliforme,"Abscesses, bacteraemia, periodontitis, endocarditis, necrobacillosis","Metronidazole, penicillins, carbapenems, cephalosporins",
Bacteria,NA,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium necrophorum,Fusobacterium necrophorum subsp. necrophorum,"Abscesses, bacteraemia, periodontitis, endocarditis, necrobacillosis","Metronidazole, penicillins, carbapenems, cephalosporins",
Bacteria,NA,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum,Fusobacterium nucleatum subsp. fusiforme,"Abscesses, bacteraemia, periodontitis, endocarditis, necrobacillosis","Metronidazole, penicillins, carbapenems, cephalosporins",
Bacteria,NA,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum,Fusobacterium nucleatum subsp. nucleatum,"Abscesses, bacteraemia, periodontitis, endocarditis, necrobacillosis","Metronidazole, penicillins, carbapenems, cephalosporins",
Bacteria,NA,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum,Fusobacterium nucleatum subsp. polymorphum,"Abscesses, bacteraemia, periodontitis, endocarditis, necrobacillosis","Metronidazole, penicillins, carbapenems, cephalosporins",
Bacteria,NA,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum,Fusobacterium nucleatum subsp. vincentii,"Abscesses, bacteraemia, periodontitis, endocarditis, necrobacillosis","Metronidazole, penicillins, carbapenems, cephalosporins",
Bacteria,NA,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium periodonticum,NA,"Abscesses, bacteraemia, periodontitis, endocarditis, necrobacillosis","Metronidazole, penicillins, carbapenems, cephalosporins",
Bacteria,NA,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium russii,NA,"Abscesses, bacteraemia, periodontitis, endocarditis, necrobacillosis","Metronidazole, penicillins, carbapenems, cephalosporins",
Bacteria,NA,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium ulcerans,NA,"Abscesses, bacteraemia, periodontitis, endocarditis, necrobacillosis","Metronidazole, penicillins, carbapenems, cephalosporins",
Bacteria,NA,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium varium,NA,"Abscesses, bacteraemia, periodontitis, endocarditis, necrobacillosis","Metronidazole, penicillins, carbapenems, cephalosporins",
Bacteria,NA,Fusobacteria,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia buccalis,NA,"Bacteraemia, endocarditis","β‎-Lactams, metronidazole",Associated with dental plaque and gingivitis. ‘L. amnionii’ from amniotic fluid does not have standing in nomenclature and may belong in the genus Sneathia
Bacteria,NA,Fusobacteria,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia goodfellowii,NA,"Bacteraemia, endocarditis","β‎-Lactams, metronidazole",Associated with dental plaque and gingivitis. ‘L. amnionii’ from amniotic fluid does not have standing in nomenclature and may belong in the genus Sneathia
Bacteria,NA,Fusobacteria,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia shahii,NA,"Bacteraemia, endocarditis","β‎-Lactams, metronidazole",Associated with dental plaque and gingivitis. ‘L. amnionii’ from amniotic fluid does not have standing in nomenclature and may belong in the genus Sneathia
Bacteria,NA,Fusobacteria,Fusobacteriales,Leptotrichiaceae,Leptotrichia,Leptotrichia trevisanii,NA,"Bacteraemia, endocarditis","β‎-Lactams, metronidazole",Associated with dental plaque and gingivitis. ‘L. amnionii’ from amniotic fluid does not have standing in nomenclature and may belong in the genus Sneathia
Bacteria,NA,Fusobacteria,Fusobacteriales,Leptotrichiaceae,Sneathia,Sneathia sanguinegens,NA,Periodontitis,,
Bacteria,NA,Fusobacteria,Fusobacteriales,Leptotrichiaceae,Streptobacillus,Streptobacillus moniliformis,NA,"Rat-bite fever, Haverhill fever","Penicillin, erythromycin",‘Spirillum minus’ is also a causative agent of rat-bite fever
Bacteria,NA,Proteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas allosaccharophila,NA,"Wound infection, abscesses, septicaemia, meningitis, leech-bite infection, alligator-bite infection, acute diarrhoea","Aminoglycosides, chloramphenicol, ceftazidime, co-trimoxazole",Infections associated with aquatic exposure. A. veroniiincludes biovars Veronii and Sobria. The taxonomic status of some species is unclear. The status of A. allosaccharophila is controversial. A. trota may be a synonym of A. enteropelogenes
Bacteria,NA,Proteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas bestiarum,NA,"Wound infection, abscesses, septicaemia, meningitis, leech-bite infection, alligator-bite infection, acute diarrhoea","Aminoglycosides, chloramphenicol, ceftazidime, co-trimoxazole",Infections associated with aquatic exposure. A. veroniiincludes biovars Veronii and Sobria. The taxonomic status of some species is unclear. The status of A. allosaccharophila is controversial. A. trota may be a synonym of A. enteropelogenes
Bacteria,NA,Proteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas caviae,NA,"Wound infection, abscesses, septicaemia, meningitis, leech-bite infection, alligator-bite infection, acute diarrhoea","Aminoglycosides, chloramphenicol, ceftazidime, co-trimoxazole",Infections associated with aquatic exposure. A. veroniiincludes biovars Veronii and Sobria. The taxonomic status of some species is unclear. The status of A. allosaccharophila is controversial. A. trota may be a synonym of A. enteropelogenes
Bacteria,NA,Proteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas enteropelogenes,NA,"Wound infection, abscesses, septicaemia, meningitis, leech-bite infection, alligator-bite infection, acute diarrhoea","Aminoglycosides, chloramphenicol, ceftazidime, co-trimoxazole",Infections associated with aquatic exposure. A. veroniiincludes biovars Veronii and Sobria. The taxonomic status of some species is unclear. The status of A. allosaccharophila is controversial. A. trota may be a synonym of A. enteropelogenes
Bacteria,NA,Proteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas hydrophila,NA,"Wound infection, abscesses, septicaemia, meningitis, leech-bite infection, alligator-bite infection, acute diarrhoea","Aminoglycosides, chloramphenicol, ceftazidime, co-trimoxazole",Infections associated with aquatic exposure. A. veroniiincludes biovars Veronii and Sobria. The taxonomic status of some species is unclear. The status of A. allosaccharophila is controversial. A. trota may be a synonym of A. enteropelogenes
Bacteria,NA,Proteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas jandaei,NA,"Wound infection, abscesses, septicaemia, meningitis, leech-bite infection, alligator-bite infection, acute diarrhoea","Aminoglycosides, chloramphenicol, ceftazidime, co-trimoxazole",Infections associated with aquatic exposure. A. veroniiincludes biovars Veronii and Sobria. The taxonomic status of some species is unclear. The status of A. allosaccharophila is controversial. A. trota may be a synonym of A. enteropelogenes
Bacteria,NA,Proteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas media,NA,"Wound infection, abscesses, septicaemia, meningitis, leech-bite infection, alligator-bite infection, acute diarrhoea","Aminoglycosides, chloramphenicol, ceftazidime, co-trimoxazole",Infections associated with aquatic exposure. A. veroniiincludes biovars Veronii and Sobria. The taxonomic status of some species is unclear. The status of A. allosaccharophila is controversial. A. trota may be a synonym of A. enteropelogenes
